timeOfPacket,version,InternetHeaderLength,TypeOfService,TotalLength,Identification,Flags,FragmentOffset,TimeToLive,Protocol,CheckSum,HOST,SrcAddOct1,SrcAddOct2,SrcAddOct3,SrcAddOct4,DstAddOct1,DstAddOct2,DstAddOct3,DstAddOct4,payload,signature,ReasonOfSignatureStatus
2017-06-18 13:56:05.565450,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1218,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37111,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:05.761461,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0x121a,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37101,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xef\xff\xff\xfa\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:09.787691,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x123d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37074,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:09.862695,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x123e,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37073,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:10.734745,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1243,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37068,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:11.572793,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1249,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37062,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:11.816807,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x124c,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37059,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:11.867810,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x124e,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37057,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:12.318836,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1252,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37053,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:56:12.565850,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1258,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37047,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:20.351727,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1280,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37007,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:20.559739,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1285,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,37002,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:24.388958,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x128b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36996,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:24.549967,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x128f,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36992,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:28.427189,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1299,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36982,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:28.568197,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x129d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36978,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:31.584370,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x12a5,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36970,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:32.757437,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x12a8,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36967,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xeb\x03\x00\x00\x00\x01\x03\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 13:57:32.938447,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x12af,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36960,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:33.299468,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x12b5,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36954,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:50.438448,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x12ec,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36899,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:50.569455,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x12f1,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36894,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:50.830470,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x12f2,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36893,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:51.237494,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x12fe,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36881,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:51.689519,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1307,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36872,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:52.074541,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x130f,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36864,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:53.558626,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1312,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36861,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:53.975650,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1315,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36858,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:54.614687,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1318,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36855,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 13:57:54.952706,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x131b,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,36852,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:27.523295,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17bd,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35666,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:27.709306,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17c1,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35662,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:31.179504,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17c6,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35657,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:31.234507,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17ca,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35653,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:34.686705,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17d4,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35643,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:35.216735,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17da,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35637,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:35.299740,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0x17de,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35625,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xef\xff\xff\xfa\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:38.609929,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17f9,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35606,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:39.269967,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17fc,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35603,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:39.472978,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x17ff,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35600,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xeb\x03\x00\x00\x00\x01\x03\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 15:30:39.670990,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0x1803,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35588,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xe0\x00\x00\xfc\x04\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 15:30:40.238022,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x180d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35586,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:41.822113,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1816,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35577,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:41.906118,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1817,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35576,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:30:42.008123,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1819,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35574,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:58:47.723541,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x19f2,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35101,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:58:48.192568,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x19f5,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35098,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:58:48.306574,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,48,0x19fa,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35085,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\x05\x06\x00\x00\x00\x02\x04\x00\x00\x00\xe0\x00\x00\xfc\x04\x00\x00\x00\xef\xff\xff\xfa'",Good,OK
2017-06-18 15:58:48.390579,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x19fb,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35092,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:58:48.614592,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x19ff,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35088,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:59:01.538331,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1a45,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35018,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:59:01.801346,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1a4a,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,35013,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xf9\x01\x00\x00\x00\x01\x04\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:59:03.095420,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1a5d,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,34994,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
2017-06-18 15:59:04.235485,4,24,Routine			Normal delay			Normal throughput			Normal Reliability			Normal monetary cost,40,0x1a64,"('0 - Reserved bit\t\t\t0 - Fragment if necessary\t\t\t0 - last fragment', 0, 0, 0)",0,1, IGMP for user Authentication Protocol. 	 Internet Group Management Protocol. 	 Router-port Group Management Protocol.,34987,192.168.225.1,192,168,225,1,224,0,0,22,"b'""\x00\xfa\x01\x00\x00\x00\x01\x03\x00\x00\x00\xe0\x00\x00\xfc'",Good,OK
